source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000309-Sample-8	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Luminal (WHIM 16)	not available	Xenograft Tissue	run14	proteomic profiling by mass spectrometry	01CPTAC3_Benchmarking_W_BI_20170508_BL_f14.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/01CPTAC3_Benchmarking_W_BI_20170508_BL_f14.raw?Expires=1685624055&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=R6CTPnmvTL-waFjC9EvgVR6hRZP2wJ9Sg0LadqnKQjiGyfRniveOylSmM6e~ldKw0hmaj553JYeBoFhhTPjuBYsVOXfo~P-0zFJuiUgNE8sfPiQeiQD9agzmZlFk8E-ToFR3d6KQyc1Nend~rxKV~vtuSgNGMSol4Tai8Sc2cruDg3MrSjtz20O-JQoz1r6povaUTTRarBJ3LLTyW87BgX29BJ7z13yUonTAbCxaMys-zUjXBnZA62gEmLaUOP4IJBpWruUDdJ6LtCVwevnGiE2rLH1EIkPeHCjRWV3TGtyy~cFVtfUqKMIuEENjHKRqq-pvyRYk93rwOPCrbIacdA__	1	14	tmt_130n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Luminal (WHIM 16)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000309-Sample-9	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Basal (WHIM2)	not available	Xenograft Tissue	run14	proteomic profiling by mass spectrometry	01CPTAC3_Benchmarking_W_BI_20170508_BL_f14.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/01CPTAC3_Benchmarking_W_BI_20170508_BL_f14.raw?Expires=1685624055&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=R6CTPnmvTL-waFjC9EvgVR6hRZP2wJ9Sg0LadqnKQjiGyfRniveOylSmM6e~ldKw0hmaj553JYeBoFhhTPjuBYsVOXfo~P-0zFJuiUgNE8sfPiQeiQD9agzmZlFk8E-ToFR3d6KQyc1Nend~rxKV~vtuSgNGMSol4Tai8Sc2cruDg3MrSjtz20O-JQoz1r6povaUTTRarBJ3LLTyW87BgX29BJ7z13yUonTAbCxaMys-zUjXBnZA62gEmLaUOP4IJBpWruUDdJ6LtCVwevnGiE2rLH1EIkPeHCjRWV3TGtyy~cFVtfUqKMIuEENjHKRqq-pvyRYk93rwOPCrbIacdA__	1	14	tmt_130c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Basal (WHIM2)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000309-Sample-10	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Luminal (WHIM 16)	not available	Xenograft Tissue	run14	proteomic profiling by mass spectrometry	01CPTAC3_Benchmarking_W_BI_20170508_BL_f14.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/01CPTAC3_Benchmarking_W_BI_20170508_BL_f14.raw?Expires=1685624055&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=R6CTPnmvTL-waFjC9EvgVR6hRZP2wJ9Sg0LadqnKQjiGyfRniveOylSmM6e~ldKw0hmaj553JYeBoFhhTPjuBYsVOXfo~P-0zFJuiUgNE8sfPiQeiQD9agzmZlFk8E-ToFR3d6KQyc1Nend~rxKV~vtuSgNGMSol4Tai8Sc2cruDg3MrSjtz20O-JQoz1r6povaUTTRarBJ3LLTyW87BgX29BJ7z13yUonTAbCxaMys-zUjXBnZA62gEmLaUOP4IJBpWruUDdJ6LtCVwevnGiE2rLH1EIkPeHCjRWV3TGtyy~cFVtfUqKMIuEENjHKRqq-pvyRYk93rwOPCrbIacdA__	1	14	tmt_131	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Luminal (WHIM 16)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000309-Sample-1	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Basal (WHIM2)	not available	Xenograft Tissue	run15	proteomic profiling by mass spectrometry	01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw?Expires=1685624055&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FQurKVnNdOSIdDANGtim5uFV0AFmJxmNhIk4JtxgomfvLU7UhSoe1YZjSD-TmX417-bhe2vjq-LIlwAidkneV4RCJVRihuPAh6-YWSfRGqjQWSSpcmSAqvAODIK~jEiweU2AMo-N1XtOTeqlyGvdWwezcq2UEd1tj5rVHbdjU3Sd~dtJ0BScDLo6xUhpUWc3ICr2kyIY00Vm7-2Anm5WiUovd~CG5PcMPYXC6TlpnwFL7ahuVf4OFD~ggu3L2oDqNALGe-xCBlvt5tc~AaUT6ZVAY2~2hJD9tdyWXBulnkoJUI0lUD2128GvJ1aWcABBMvHp3GWJSnUu8vDFnTkn9Q__	1	15	tmt_126	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Basal (WHIM2)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000309-Sample-2	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Luminal (WHIM 16)	not available	Xenograft Tissue	run15	proteomic profiling by mass spectrometry	01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw?Expires=1685624055&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FQurKVnNdOSIdDANGtim5uFV0AFmJxmNhIk4JtxgomfvLU7UhSoe1YZjSD-TmX417-bhe2vjq-LIlwAidkneV4RCJVRihuPAh6-YWSfRGqjQWSSpcmSAqvAODIK~jEiweU2AMo-N1XtOTeqlyGvdWwezcq2UEd1tj5rVHbdjU3Sd~dtJ0BScDLo6xUhpUWc3ICr2kyIY00Vm7-2Anm5WiUovd~CG5PcMPYXC6TlpnwFL7ahuVf4OFD~ggu3L2oDqNALGe-xCBlvt5tc~AaUT6ZVAY2~2hJD9tdyWXBulnkoJUI0lUD2128GvJ1aWcABBMvHp3GWJSnUu8vDFnTkn9Q__	1	15	tmt_127n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Luminal (WHIM 16)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000309-Sample-3	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Basal (WHIM2)	not available	Xenograft Tissue	run15	proteomic profiling by mass spectrometry	01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw?Expires=1685624055&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FQurKVnNdOSIdDANGtim5uFV0AFmJxmNhIk4JtxgomfvLU7UhSoe1YZjSD-TmX417-bhe2vjq-LIlwAidkneV4RCJVRihuPAh6-YWSfRGqjQWSSpcmSAqvAODIK~jEiweU2AMo-N1XtOTeqlyGvdWwezcq2UEd1tj5rVHbdjU3Sd~dtJ0BScDLo6xUhpUWc3ICr2kyIY00Vm7-2Anm5WiUovd~CG5PcMPYXC6TlpnwFL7ahuVf4OFD~ggu3L2oDqNALGe-xCBlvt5tc~AaUT6ZVAY2~2hJD9tdyWXBulnkoJUI0lUD2128GvJ1aWcABBMvHp3GWJSnUu8vDFnTkn9Q__	1	15	tmt_127c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Basal (WHIM2)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000309-Sample-4	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Basal (WHIM2)	not available	Xenograft Tissue	run15	proteomic profiling by mass spectrometry	01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw?Expires=1685624055&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FQurKVnNdOSIdDANGtim5uFV0AFmJxmNhIk4JtxgomfvLU7UhSoe1YZjSD-TmX417-bhe2vjq-LIlwAidkneV4RCJVRihuPAh6-YWSfRGqjQWSSpcmSAqvAODIK~jEiweU2AMo-N1XtOTeqlyGvdWwezcq2UEd1tj5rVHbdjU3Sd~dtJ0BScDLo6xUhpUWc3ICr2kyIY00Vm7-2Anm5WiUovd~CG5PcMPYXC6TlpnwFL7ahuVf4OFD~ggu3L2oDqNALGe-xCBlvt5tc~AaUT6ZVAY2~2hJD9tdyWXBulnkoJUI0lUD2128GvJ1aWcABBMvHp3GWJSnUu8vDFnTkn9Q__	1	15	tmt_128n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Basal (WHIM2)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000309-Sample-5	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Luminal (WHIM 16)	not available	Xenograft Tissue	run15	proteomic profiling by mass spectrometry	01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw?Expires=1685624055&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FQurKVnNdOSIdDANGtim5uFV0AFmJxmNhIk4JtxgomfvLU7UhSoe1YZjSD-TmX417-bhe2vjq-LIlwAidkneV4RCJVRihuPAh6-YWSfRGqjQWSSpcmSAqvAODIK~jEiweU2AMo-N1XtOTeqlyGvdWwezcq2UEd1tj5rVHbdjU3Sd~dtJ0BScDLo6xUhpUWc3ICr2kyIY00Vm7-2Anm5WiUovd~CG5PcMPYXC6TlpnwFL7ahuVf4OFD~ggu3L2oDqNALGe-xCBlvt5tc~AaUT6ZVAY2~2hJD9tdyWXBulnkoJUI0lUD2128GvJ1aWcABBMvHp3GWJSnUu8vDFnTkn9Q__	1	15	tmt_128c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Luminal (WHIM 16)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000309-Sample-6	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Basal (WHIM2)	not available	Xenograft Tissue	run15	proteomic profiling by mass spectrometry	01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw?Expires=1685624055&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FQurKVnNdOSIdDANGtim5uFV0AFmJxmNhIk4JtxgomfvLU7UhSoe1YZjSD-TmX417-bhe2vjq-LIlwAidkneV4RCJVRihuPAh6-YWSfRGqjQWSSpcmSAqvAODIK~jEiweU2AMo-N1XtOTeqlyGvdWwezcq2UEd1tj5rVHbdjU3Sd~dtJ0BScDLo6xUhpUWc3ICr2kyIY00Vm7-2Anm5WiUovd~CG5PcMPYXC6TlpnwFL7ahuVf4OFD~ggu3L2oDqNALGe-xCBlvt5tc~AaUT6ZVAY2~2hJD9tdyWXBulnkoJUI0lUD2128GvJ1aWcABBMvHp3GWJSnUu8vDFnTkn9Q__	1	15	tmt_129n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Basal (WHIM2)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000309-Sample-7	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Luminal (WHIM 16)	not available	Xenograft Tissue	run15	proteomic profiling by mass spectrometry	01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw?Expires=1685624055&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FQurKVnNdOSIdDANGtim5uFV0AFmJxmNhIk4JtxgomfvLU7UhSoe1YZjSD-TmX417-bhe2vjq-LIlwAidkneV4RCJVRihuPAh6-YWSfRGqjQWSSpcmSAqvAODIK~jEiweU2AMo-N1XtOTeqlyGvdWwezcq2UEd1tj5rVHbdjU3Sd~dtJ0BScDLo6xUhpUWc3ICr2kyIY00Vm7-2Anm5WiUovd~CG5PcMPYXC6TlpnwFL7ahuVf4OFD~ggu3L2oDqNALGe-xCBlvt5tc~AaUT6ZVAY2~2hJD9tdyWXBulnkoJUI0lUD2128GvJ1aWcABBMvHp3GWJSnUu8vDFnTkn9Q__	1	15	tmt_129c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Luminal (WHIM 16)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000309-Sample-8	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Luminal (WHIM 16)	not available	Xenograft Tissue	run15	proteomic profiling by mass spectrometry	01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw?Expires=1685624055&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FQurKVnNdOSIdDANGtim5uFV0AFmJxmNhIk4JtxgomfvLU7UhSoe1YZjSD-TmX417-bhe2vjq-LIlwAidkneV4RCJVRihuPAh6-YWSfRGqjQWSSpcmSAqvAODIK~jEiweU2AMo-N1XtOTeqlyGvdWwezcq2UEd1tj5rVHbdjU3Sd~dtJ0BScDLo6xUhpUWc3ICr2kyIY00Vm7-2Anm5WiUovd~CG5PcMPYXC6TlpnwFL7ahuVf4OFD~ggu3L2oDqNALGe-xCBlvt5tc~AaUT6ZVAY2~2hJD9tdyWXBulnkoJUI0lUD2128GvJ1aWcABBMvHp3GWJSnUu8vDFnTkn9Q__	1	15	tmt_130n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Luminal (WHIM 16)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000309-Sample-9	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Basal (WHIM2)	not available	Xenograft Tissue	run15	proteomic profiling by mass spectrometry	01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw?Expires=1685624055&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FQurKVnNdOSIdDANGtim5uFV0AFmJxmNhIk4JtxgomfvLU7UhSoe1YZjSD-TmX417-bhe2vjq-LIlwAidkneV4RCJVRihuPAh6-YWSfRGqjQWSSpcmSAqvAODIK~jEiweU2AMo-N1XtOTeqlyGvdWwezcq2UEd1tj5rVHbdjU3Sd~dtJ0BScDLo6xUhpUWc3ICr2kyIY00Vm7-2Anm5WiUovd~CG5PcMPYXC6TlpnwFL7ahuVf4OFD~ggu3L2oDqNALGe-xCBlvt5tc~AaUT6ZVAY2~2hJD9tdyWXBulnkoJUI0lUD2128GvJ1aWcABBMvHp3GWJSnUu8vDFnTkn9Q__	1	15	tmt_130c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Basal (WHIM2)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000309-Sample-10	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Luminal (WHIM 16)	not available	Xenograft Tissue	run15	proteomic profiling by mass spectrometry	01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/01CPTAC3_Benchmarking_W_BI_20170508_BL_f15.raw?Expires=1685624055&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FQurKVnNdOSIdDANGtim5uFV0AFmJxmNhIk4JtxgomfvLU7UhSoe1YZjSD-TmX417-bhe2vjq-LIlwAidkneV4RCJVRihuPAh6-YWSfRGqjQWSSpcmSAqvAODIK~jEiweU2AMo-N1XtOTeqlyGvdWwezcq2UEd1tj5rVHbdjU3Sd~dtJ0BScDLo6xUhpUWc3ICr2kyIY00Vm7-2Anm5WiUovd~CG5PcMPYXC6TlpnwFL7ahuVf4OFD~ggu3L2oDqNALGe-xCBlvt5tc~AaUT6ZVAY2~2hJD9tdyWXBulnkoJUI0lUD2128GvJ1aWcABBMvHp3GWJSnUu8vDFnTkn9Q__	1	15	tmt_131	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Luminal (WHIM 16)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000309-Sample-1	human + mouse	not available	not available	not available	not available	not available	Breast cancers	1	Basal (WHIM2)	not available	Xenograft Tissue	run16	proteomic profiling by mass spectrometry	01CPTAC3_Benchmarking_W_BI_20170508_BL_f16.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/125/01CPTAC3_Benchmarking_W_BI_20170508_BL_f16.raw?Expires=1685624055&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=JiEFogxG7lMxktiMY5tXiVj-zSz8NMZcLZlhxaau2~rET0Fw6dPIXx1M9mwdgrJl7EHIevIWHCORTGOldlglQZO1-P-pWM9zR0CkxxR~EJYLWH8g7KLqFIolnOghC4vhRtr4pX5peFC4MhyzIKF6kuIMT9FD8qkqxlVw9oK0kqCfE3Jgz-tglPA6REwYvAYXDq187I7FzGUlIErL0VkW~wRolXbxkoOHVH-p9saiOjlsk-pL4ShoHFDNwti9e6xZNirYhzdF-1RT04ar~FG~RQniTji6gypi6LmjJ59b0KtQSPnc95zqlz421Vc42e747jjnYT2K3i8ss5BBKNdgEw__	1	16	tmt_126	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	38% NCE	20 ppm	20 ppm	Basal (WHIM2)	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
