source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[technical replicate]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	Factor Value[cell line]
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 84	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr11.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr11.raw	11	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 85	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr12.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr12.raw	12	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 86	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr13.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr13.raw	13	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 87	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr14.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr14.raw	14	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 88	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr15.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr15.raw	15	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 89	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr16.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr16.raw	16	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 90	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr17.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr17.raw	17	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 91	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr18.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr18.raw	18	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 92	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr19.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr19.raw	19	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 93	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr20.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr20.raw	20	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 94	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr21.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr21.raw	21	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 95	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr22.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr22.raw	22	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 96	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr23.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr23.raw	23	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 97	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr24.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr24.raw	24	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 98	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr25.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr25.raw	25	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 99	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr26.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr26.raw	26	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 100	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr27.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr27.raw	27	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 101	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr28.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr28.raw	28	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 102	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr29.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr29.raw	29	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 103	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr30.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr30.raw	30	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 104	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr31.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr31.raw	31	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
PXD024364-Sample 4	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 105	proteomic profiling by mass spectrometry	20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr32.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20151015_alr_CompleteHumanProteome_GM12878_chymotrypsin_CAD_fr32.raw	32	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001306;NT=Chymotrypsin	AC=PRIDE:0000591;NT=CAD	20 ppm	0.35 Da	GM12878
