source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[technical replicate]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	Factor Value[cell line]
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 296	proteomic profiling by mass spectrometry	20141019_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr13.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20141019_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr13.raw	11	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 297	proteomic profiling by mass spectrometry	20141029_alr_CompleteHumanProteome_GM12878_LysC_HCD_fr14.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20141029_alr_CompleteHumanProteome_GM12878_LysC_HCD_fr14.raw	12	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 298	proteomic profiling by mass spectrometry	20141029_alr_CompleteHumanProteome_GM12878_LysC_HCD_fr15.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20141029_alr_CompleteHumanProteome_GM12878_LysC_HCD_fr15.raw	13	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 299	proteomic profiling by mass spectrometry	20141029_alr_CompleteHumanProteome_GM12878_LysC_HCD_fr17_141031155246.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20141029_alr_CompleteHumanProteome_GM12878_LysC_HCD_fr17_141031155246.raw	14	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 300	proteomic profiling by mass spectrometry	20141029_alr_CompleteHumanProteome_GM12878_LysC_HCD_fr18.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20141029_alr_CompleteHumanProteome_GM12878_LysC_HCD_fr18.raw	15	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 301	proteomic profiling by mass spectrometry	20141029_alr_CompleteHumanProteome_GM12878_LysC_HCD_fr19.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20141029_alr_CompleteHumanProteome_GM12878_LysC_HCD_fr19.raw	16	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 302	proteomic profiling by mass spectrometry	20141029_alr_CompleteHumanProteome_GM12878_LysC_HCD_fr21.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20141029_alr_CompleteHumanProteome_GM12878_LysC_HCD_fr21.raw	17	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 303	proteomic profiling by mass spectrometry	20141029_alr_CompleteHumanProteome_GM12878_LysC_HCD_fr24.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20141029_alr_CompleteHumanProteome_GM12878_LysC_HCD_fr24.raw	18	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 304	proteomic profiling by mass spectrometry	20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr1.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr1.raw	19	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 305	proteomic profiling by mass spectrometry	20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr16.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr16.raw	20	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 306	proteomic profiling by mass spectrometry	20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr2.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr2.raw	21	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 307	proteomic profiling by mass spectrometry	20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr26.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr26.raw	22	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 308	proteomic profiling by mass spectrometry	20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr3.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr3.raw	23	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 309	proteomic profiling by mass spectrometry	20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr34.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr34.raw	24	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 310	proteomic profiling by mass spectrometry	20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr35.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr35.raw	25	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 311	proteomic profiling by mass spectrometry	20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr4.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr4.raw	26	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 312	proteomic profiling by mass spectrometry	20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr5.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr5.raw	27	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-10	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 313	proteomic profiling by mass spectrometry	20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr6.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/20150104_alr_CompleteHumanProteome_GM12878_HCD_LysC_fr6.raw	28	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	AC=PRIDE:0000590;NT=HCD	20 ppm	0.35 Da	GM12878
PXD024364-Sample-11	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 314	proteomic profiling by mass spectrometry	GM12878_LysC_20.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/GM12878_LysC_20.raw	1	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	not available	20 ppm	0.35 Da	GM12878
PXD024364-Sample-11	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 315	proteomic profiling by mass spectrometry	GM12878_LysC_22.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/GM12878_LysC_22.raw	2	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	not available	20 ppm	0.35 Da	GM12878
PXD024364-Sample-11	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 316	proteomic profiling by mass spectrometry	GM12878_LysC_23.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/GM12878_LysC_23.raw	3	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	not available	20 ppm	0.35 Da	GM12878
PXD024364-Sample-11	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 317	proteomic profiling by mass spectrometry	GM12878_LysC_25.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/GM12878_LysC_25.raw	4	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	not available	20 ppm	0.35 Da	GM12878
PXD024364-Sample-11	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 318	proteomic profiling by mass spectrometry	GM12878_LysC_26.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/GM12878_LysC_26.raw	5	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	not available	20 ppm	0.35 Da	GM12878
PXD024364-Sample-11	Homo sapiens	Peripheral vein	not available	not available	GM12878	B-Lymphocyte	not available	White	not available	1	cell	run 319	proteomic profiling by mass spectrometry	GM12878_LysC_27.raw	ftp://massive.ucsd.edu/MSV000086944/raw/raw/GM12878_LysC_27.raw	6	1	AC=MS:1002038;NT=label free sample	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001309;NT=Lys-C	not available	20 ppm	0.35 Da	GM12878
