source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000290-Sample-5	human + mouse	not available	not available	not available	not available	not available	Breast Cancer	1	WHIM 2	not available	Xenograft Tissue	run35	proteomic profiling by mass spectrometry	CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f10.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/113/CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f10.raw?Expires=1685694382&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=TlsWMlb3RWGxYv8abEFXjCZ523-FgmPyczuOPxu~V1RswlRtI17CHW6v81OYqbpJrJZ6dtF7DwSTaegZy2sUuDM8UPcAzpw2-IeRcNwdPgIYl4d7TLRsnvoqGLRZf29Sr8kK0Fqs66WYxlhZH0LdSAYAD-96dK8BobuXNgObw24VSl91nBKyhvzH04uMEyUniSMqun87S7Hyz9NVH3O6DQ-tvhJjPTDxFILrjHdGNt0OK5305oYvwA3iRmpJBXVNy3~I26Y5qLGanpwVdIJQnYgYVP5kJRc~gVa6HnQhQj2X4OZ0--Sz14JAOib6OzygkcBafMxtw9QakDHggTFvaQ__	1	10	itraq_114	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000290-Sample-6	human + mouse	not available	not available	not available	not available	not available	Breast Cancer	1	WHIM 16	not available	Xenograft Tissue	run35	proteomic profiling by mass spectrometry	CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f10.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/113/CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f10.raw?Expires=1685694382&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=TlsWMlb3RWGxYv8abEFXjCZ523-FgmPyczuOPxu~V1RswlRtI17CHW6v81OYqbpJrJZ6dtF7DwSTaegZy2sUuDM8UPcAzpw2-IeRcNwdPgIYl4d7TLRsnvoqGLRZf29Sr8kK0Fqs66WYxlhZH0LdSAYAD-96dK8BobuXNgObw24VSl91nBKyhvzH04uMEyUniSMqun87S7Hyz9NVH3O6DQ-tvhJjPTDxFILrjHdGNt0OK5305oYvwA3iRmpJBXVNy3~I26Y5qLGanpwVdIJQnYgYVP5kJRc~gVa6HnQhQj2X4OZ0--Sz14JAOib6OzygkcBafMxtw9QakDHggTFvaQ__	1	10	itraq_115	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000290-Sample-7	human + mouse	not available	not available	not available	not available	not available	Breast Cancer	1	WHIM 2	not available	Xenograft Tissue	run35	proteomic profiling by mass spectrometry	CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f10.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/113/CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f10.raw?Expires=1685694382&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=TlsWMlb3RWGxYv8abEFXjCZ523-FgmPyczuOPxu~V1RswlRtI17CHW6v81OYqbpJrJZ6dtF7DwSTaegZy2sUuDM8UPcAzpw2-IeRcNwdPgIYl4d7TLRsnvoqGLRZf29Sr8kK0Fqs66WYxlhZH0LdSAYAD-96dK8BobuXNgObw24VSl91nBKyhvzH04uMEyUniSMqun87S7Hyz9NVH3O6DQ-tvhJjPTDxFILrjHdGNt0OK5305oYvwA3iRmpJBXVNy3~I26Y5qLGanpwVdIJQnYgYVP5kJRc~gVa6HnQhQj2X4OZ0--Sz14JAOib6OzygkcBafMxtw9QakDHggTFvaQ__	1	10	itraq_116	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000290-Sample-8	human + mouse	not available	not available	not available	not available	not available	Breast Cancer	1	WHIM 16	not available	Xenograft Tissue	run35	proteomic profiling by mass spectrometry	CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f10.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/113/CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f10.raw?Expires=1685694382&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=TlsWMlb3RWGxYv8abEFXjCZ523-FgmPyczuOPxu~V1RswlRtI17CHW6v81OYqbpJrJZ6dtF7DwSTaegZy2sUuDM8UPcAzpw2-IeRcNwdPgIYl4d7TLRsnvoqGLRZf29Sr8kK0Fqs66WYxlhZH0LdSAYAD-96dK8BobuXNgObw24VSl91nBKyhvzH04uMEyUniSMqun87S7Hyz9NVH3O6DQ-tvhJjPTDxFILrjHdGNt0OK5305oYvwA3iRmpJBXVNy3~I26Y5qLGanpwVdIJQnYgYVP5kJRc~gVa6HnQhQj2X4OZ0--Sz14JAOib6OzygkcBafMxtw9QakDHggTFvaQ__	1	10	itraq_117	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000290-Sample-5	human + mouse	not available	not available	not available	not available	not available	Breast Cancer	1	WHIM 2	not available	Xenograft Tissue	run36	proteomic profiling by mass spectrometry	CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f11.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/113/CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f11.raw?Expires=1685694382&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=bflvd4eZmZaqT-bc69tLTaRrXQNUNoHMCWKQDO5sqBPE5CtG5~oU0Hw4iPypowRV2O-NXTeCHYj4v1pX7lqJfCzQIDpMbpT~El0eJsGpDFpyZPDESgjhcqnI1S5fv~3n5IrP2b~6k2ZvefaFF5ANQqTS0eM21t1N3BbUnZNQqqWLRXD~3DPejllTZLogCcGoHyXJhnqMtO6VznBmdzjjWuV6ZQiPlaYCAQoIGmhc38DchO~FbUHGmvLv4IYBWTIT0rjqArFFImruI6BkAUbVCf8JDWPemRQ7GdL8myMKvIM56dfevmBldVwf6nlAJz~DvMKa9hC7jvuiYiCg~q3cXg__	1	11	itraq_114	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000290-Sample-6	human + mouse	not available	not available	not available	not available	not available	Breast Cancer	1	WHIM 16	not available	Xenograft Tissue	run36	proteomic profiling by mass spectrometry	CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f11.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/113/CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f11.raw?Expires=1685694382&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=bflvd4eZmZaqT-bc69tLTaRrXQNUNoHMCWKQDO5sqBPE5CtG5~oU0Hw4iPypowRV2O-NXTeCHYj4v1pX7lqJfCzQIDpMbpT~El0eJsGpDFpyZPDESgjhcqnI1S5fv~3n5IrP2b~6k2ZvefaFF5ANQqTS0eM21t1N3BbUnZNQqqWLRXD~3DPejllTZLogCcGoHyXJhnqMtO6VznBmdzjjWuV6ZQiPlaYCAQoIGmhc38DchO~FbUHGmvLv4IYBWTIT0rjqArFFImruI6BkAUbVCf8JDWPemRQ7GdL8myMKvIM56dfevmBldVwf6nlAJz~DvMKa9hC7jvuiYiCg~q3cXg__	1	11	itraq_115	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000290-Sample-7	human + mouse	not available	not available	not available	not available	not available	Breast Cancer	1	WHIM 2	not available	Xenograft Tissue	run36	proteomic profiling by mass spectrometry	CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f11.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/113/CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f11.raw?Expires=1685694382&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=bflvd4eZmZaqT-bc69tLTaRrXQNUNoHMCWKQDO5sqBPE5CtG5~oU0Hw4iPypowRV2O-NXTeCHYj4v1pX7lqJfCzQIDpMbpT~El0eJsGpDFpyZPDESgjhcqnI1S5fv~3n5IrP2b~6k2ZvefaFF5ANQqTS0eM21t1N3BbUnZNQqqWLRXD~3DPejllTZLogCcGoHyXJhnqMtO6VznBmdzjjWuV6ZQiPlaYCAQoIGmhc38DchO~FbUHGmvLv4IYBWTIT0rjqArFFImruI6BkAUbVCf8JDWPemRQ7GdL8myMKvIM56dfevmBldVwf6nlAJz~DvMKa9hC7jvuiYiCg~q3cXg__	1	11	itraq_116	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000290-Sample-8	human + mouse	not available	not available	not available	not available	not available	Breast Cancer	1	WHIM 16	not available	Xenograft Tissue	run36	proteomic profiling by mass spectrometry	CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f11.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/113/CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f11.raw?Expires=1685694382&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=bflvd4eZmZaqT-bc69tLTaRrXQNUNoHMCWKQDO5sqBPE5CtG5~oU0Hw4iPypowRV2O-NXTeCHYj4v1pX7lqJfCzQIDpMbpT~El0eJsGpDFpyZPDESgjhcqnI1S5fv~3n5IrP2b~6k2ZvefaFF5ANQqTS0eM21t1N3BbUnZNQqqWLRXD~3DPejllTZLogCcGoHyXJhnqMtO6VznBmdzjjWuV6ZQiPlaYCAQoIGmhc38DchO~FbUHGmvLv4IYBWTIT0rjqArFFImruI6BkAUbVCf8JDWPemRQ7GdL8myMKvIM56dfevmBldVwf6nlAJz~DvMKa9hC7jvuiYiCg~q3cXg__	1	11	itraq_117	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000290-Sample-5	human + mouse	not available	not available	not available	not available	not available	Breast Cancer	1	WHIM 2	not available	Xenograft Tissue	run37	proteomic profiling by mass spectrometry	CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f12.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/113/CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f12.raw?Expires=1685694382&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PPXPMPAcrwOlkJPIpX0H5ukMcgtVP6Vo0~xxmRdvNUr18N9z5QWN5lm8C3JAVuJIxlWFyyDd2dNJDWw4KSl~0BtFEGX72ZoXFgizimTRlPJ6FNBXmZFRCoiCkntbuSKoNKkZCXDqCx5QSSM9MdmKHPtv1gcrjBjnsYkhg1KbIBtnD1bH0serup7poU0J0F8PSwnWTLLhhczkl1FmiwaLRuonjB0GoWbLxeDy0ngcI1or2kfDHR~0viVDlPvlCwORthiSemmxR8fpmzIOTcOGjvnLrVaai2AlTk2dQ8bAuXpmAcMZNQsMr-6EptOwhkw9~VxvPO7qyZM5ySP9BJCdbw__	1	12	itraq_114	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000290-Sample-6	human + mouse	not available	not available	not available	not available	not available	Breast Cancer	1	WHIM 16	not available	Xenograft Tissue	run37	proteomic profiling by mass spectrometry	CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f12.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/113/CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f12.raw?Expires=1685694382&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PPXPMPAcrwOlkJPIpX0H5ukMcgtVP6Vo0~xxmRdvNUr18N9z5QWN5lm8C3JAVuJIxlWFyyDd2dNJDWw4KSl~0BtFEGX72ZoXFgizimTRlPJ6FNBXmZFRCoiCkntbuSKoNKkZCXDqCx5QSSM9MdmKHPtv1gcrjBjnsYkhg1KbIBtnD1bH0serup7poU0J0F8PSwnWTLLhhczkl1FmiwaLRuonjB0GoWbLxeDy0ngcI1or2kfDHR~0viVDlPvlCwORthiSemmxR8fpmzIOTcOGjvnLrVaai2AlTk2dQ8bAuXpmAcMZNQsMr-6EptOwhkw9~VxvPO7qyZM5ySP9BJCdbw__	1	12	itraq_115	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000290-Sample-7	human + mouse	not available	not available	not available	not available	not available	Breast Cancer	1	WHIM 2	not available	Xenograft Tissue	run37	proteomic profiling by mass spectrometry	CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f12.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/113/CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f12.raw?Expires=1685694382&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PPXPMPAcrwOlkJPIpX0H5ukMcgtVP6Vo0~xxmRdvNUr18N9z5QWN5lm8C3JAVuJIxlWFyyDd2dNJDWw4KSl~0BtFEGX72ZoXFgizimTRlPJ6FNBXmZFRCoiCkntbuSKoNKkZCXDqCx5QSSM9MdmKHPtv1gcrjBjnsYkhg1KbIBtnD1bH0serup7poU0J0F8PSwnWTLLhhczkl1FmiwaLRuonjB0GoWbLxeDy0ngcI1or2kfDHR~0viVDlPvlCwORthiSemmxR8fpmzIOTcOGjvnLrVaai2AlTk2dQ8bAuXpmAcMZNQsMr-6EptOwhkw9~VxvPO7qyZM5ySP9BJCdbw__	1	12	itraq_116	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000290-Sample-8	human + mouse	not available	not available	not available	not available	not available	Breast Cancer	1	WHIM 16	not available	Xenograft Tissue	run37	proteomic profiling by mass spectrometry	CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f12.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/113/CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f12.raw?Expires=1685694382&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PPXPMPAcrwOlkJPIpX0H5ukMcgtVP6Vo0~xxmRdvNUr18N9z5QWN5lm8C3JAVuJIxlWFyyDd2dNJDWw4KSl~0BtFEGX72ZoXFgizimTRlPJ6FNBXmZFRCoiCkntbuSKoNKkZCXDqCx5QSSM9MdmKHPtv1gcrjBjnsYkhg1KbIBtnD1bH0serup7poU0J0F8PSwnWTLLhhczkl1FmiwaLRuonjB0GoWbLxeDy0ngcI1or2kfDHR~0viVDlPvlCwORthiSemmxR8fpmzIOTcOGjvnLrVaai2AlTk2dQ8bAuXpmAcMZNQsMr-6EptOwhkw9~VxvPO7qyZM5ySP9BJCdbw__	1	12	itraq_117	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000290-Sample-5	human + mouse	not available	not available	not available	not available	not available	Breast Cancer	1	WHIM 2	not available	Xenograft Tissue	run38	proteomic profiling by mass spectrometry	CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f13.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/113/CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f13.raw?Expires=1685694382&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=KJj288IPduRxf00M44aztAobNN3rv7V-C8KrGOrzuJvGNtni9jS4FapowwB-HoOV-50FfOrhDtcdhCc3OskaUsswVEiR6tnz09Yh-zDlobSwemqDbWe3wUJs9ud9wb7Lbmfe1etiU2eIlNSIqGMBN7mHo59LbB~M19jsmJc5tPc8G0zCejAPyifAHKABEYSOseXyL5IVP22VjBFaM5Zv135lRdiPDVE3BT7YHALXXEPMDrrNYy3OYUSNV2uzgBvW-rzeec~Xt-Njq7dbQRFaJujxKAuITDDfeS~zP4y1JGo5BL2hhul81gvVlXVO~gDdVzAullmZNdm6wrHoPiJa9w__	1	13	itraq_114	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000290-Sample-6	human + mouse	not available	not available	not available	not available	not available	Breast Cancer	1	WHIM 16	not available	Xenograft Tissue	run38	proteomic profiling by mass spectrometry	CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f13.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/113/CompRef_P5-91_P6-74_P5-100_P6-108_W_BI_20131004_f13.raw?Expires=1685694382&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=KJj288IPduRxf00M44aztAobNN3rv7V-C8KrGOrzuJvGNtni9jS4FapowwB-HoOV-50FfOrhDtcdhCc3OskaUsswVEiR6tnz09Yh-zDlobSwemqDbWe3wUJs9ud9wb7Lbmfe1etiU2eIlNSIqGMBN7mHo59LbB~M19jsmJc5tPc8G0zCejAPyifAHKABEYSOseXyL5IVP22VjBFaM5Zv135lRdiPDVE3BT7YHALXXEPMDrrNYy3OYUSNV2uzgBvW-rzeec~Xt-Njq7dbQRFaJujxKAuITDDfeS~zP4y1JGo5BL2hhul81gvVlXVO~gDdVzAullmZNdm6wrHoPiJa9w__	1	13	itraq_115	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
